Location,Crossnumber,FemalePlotName,Mother,Cycle,Father,MalePlotName,First_Pollination_Date,Bunch_Harvest_Date,Seed_Extraction_Date,Total_Seeds,Embryo_Rescue_Date,Number_of_Embryo_Rescued,Good_Seeds,Number_of_Embryo_Germinating,Germination_Date
Arusha,NM201911_(190354C1/161421),NM2018_Huti-white_block_4b_plot52,Huti-white,1.0,SH 3217,Males_SH3217_r10c1_plot194,2019-11-15,2020-04-30,,,,,,,
Arusha,NM201911_(190363C1/161480),NM2018_Huti-white_block_4b_plot53,Huti-white,1.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-11-18,2020-04-30,,,,,,,
Arusha,NM201911_(190377C1/161500),NM2018_Huti-white_block_4b_plot218,Huti-white,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot5,2019-11-15,2020-05-14,,,,,,,
Arusha,NM201911_(190393C1/161571),NM2018_Huti-white_block_4b_plot122,Huti-white,1.0,SH 3217,Males_SH3217_r10c1_plot192,2019-11-07,2020-04-30,,,,,,,
Arusha,NM201911_(190412C1/161500),NM2018_Huti-white_block_4b_plot120,Huti-white,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot5,2019-11-12,2020-04-30,,,,,,,
Arusha,NM201911_(190418C1/161421),NM2018_Huti-white_block_4b_plot228,Huti-white,1.0,SH 3217,Males_SH3217_r10c1_plot194,2019-11-26,2020-04-27,,,,,,,
Arusha,NM201911_(190421C1/161421),NM2018_Huti-white_block_4b_plot159,Huti-white,1.0,SH 3217,Males_SH3217_r10c1_plot194,2019-11-26,2020-04-30,,,,,,,
Arusha,NM201911_(190439C1/161421),NM2018_Huti-white_block_4b_plot113,Huti-white,1.0,SH 3217,Males_SH3217_r10c1_plot194,2019-11-11,2020-04-15,2020-04-27,7.0,2020-07-01,3.0,3.0,,
Arusha,NM201911_(190443C1/161554),NM2018_Huti-white_block_4b_plot176,Huti-white,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-11-26,2020-04-27,,,,,,,
Arusha,NM201911_(190449C1/161500),NM2018_Huti-white_block_4b_plot163,Huti-white,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot5,2019-11-05,2020-04-27,,,,,,,
Arusha,NM201911_(190453C1/161500),NM2018_Huti-white_block_4b_plot166,Huti-white,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot5,2019-11-06,2020-04-27,,,,,,,
Arusha,NM201911_(190958C1/161480),NM2018_ITC1468-kahuti_block_4_1069,ITC1468-kahuti,1.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-11-15,2020-03-10,,,,,,,
Arusha,NM201911_(191089C1/161500),NM2018_ITC1468-kahuti_block_4_1052,ITC1468-kahuti,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot5,2019-11-05,2020-04-15,2020-04-27,0.0,,,,,
Arusha,NM201911_(191117C1/161480),NM2018_ITC1468-kahuti_block_4_1080,ITC1468-kahuti,1.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-11-07,2020-08-17,2020-09-01,18.0,2020-09-03,16.0,16.0,,
Arusha,NM201912_(136316C3/161567),16NM_ITC1460-IjihuInkundu_plot292_r14c3,ITC1460,3.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot134,2019-12-31,2020-06-02,,,,,,,
Arusha,NM201912_(136339C3/161421),16NM_ITC1460-IjihuInkundu_plot311_r15c17,ITC1460,3.0,SH 3217,Males_SH3217_r10c1_plot194,2019-12-24,,,,,,,,
Arusha,NM201912_(136346C3/161421),16NM_Huti-white_plot129_r7c3,Huti-white,3.0,SH 3217,Males_SH3217_r10c1_plot194,2019-12-19,2020-05-14,,,,,,,
Arusha,NM201912_(136368C2/161584),16NM_Huti-white_plot124_r6c3,Huti-white,2.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2019-12-06,2020-04-30,,,,,,,
Arusha,NM201912_(136412C3/161554),16NM_ITC1455-MchareMlelembo_plot440_r21c20,ITC1455-Mchare Mlelembo,3.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-12-30,,,,,,,,
Arusha,NM201912_(136429C3/161480),16NM_MchareLaini_plot266_r13c14,Mchare Laini,3.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-12-19,2020-04-30,,,,,,,
Arusha,NM201912_(136447C3/161584),16NM_ITC1460-IjihuInkundu_plot312_r15c18,ITC1460,3.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2019-12-06,2020-05-26,,,,,,,
Arusha,NM201912_(136451C3/161421),16NM_ITC1455-MchareMlelembo_plot405_r20c16,ITC1455-Mchare Mlelembo,3.0,SH 3217,Males_SH3217_r10c1_plot194,2019-12-06,2020-04-15,2020-04-27,0.0,,,,,
Arusha,NM201912_(136472C3/161555),16NM_Huti-white_plot120_r6c7,Huti-white,3.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot136,2019-12-17,2020-04-30,,,,,,,
Arusha,NM201912_(136502C3/161414),16NM_ITC1468-Kahuti_plot94_r5c10,ITC1468,3.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot16,2019-12-23,2020-05-14,,,,,,,
Arusha,NM201912_(136524C3/161480),16NM_ITC1468-Kahuti_plot27_r2c16,ITC1468,3.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-12-19,2020-05-14,,,,,,,
Arusha,NM201912_(136542C2/161421),16NM_ITC1455-MchareMlelembo_plot413_r20c8,ITC1455-Mchare Mlelembo,2.0,SH 3217,Males_SH3217_r10c1_plot194,2019-12-06,,,,,,,,
Arusha,NM201912_(136554C3/161480),16NM_ITC1468-Kahuti_plot81_r4c4,ITC1468,3.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-12-06,2020-04-15,2020-04-27,0.0,,,,,
Arusha,NM201912_(136571C2/161480),16NM_ITC1455-MchareMlelembo_plot401_r20c20,ITC1455-Mchare Mlelembo,2.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-12-06,2020-04-30,,,,,,,
Arusha,NM201912_(136578C3/161554),16NM_MchareLaini_plot228_r11c18,Mchare Laini,3.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-12-19,,,,,,,,
Arusha,NM201912_(136651C2/161584),16NM_ITC1460-IjihuInkundu_plot304_r15c10,ITC1460,2.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2019-12-06,2020-04-15,2020-04-27,0.0,,,,,
Arusha,NM201912_(136652C3/161411),16NM_ITC1468-Kahuti_plot50_r3c8,ITC1468,3.0,SH 3217,Males_SH3217_r10c1_plot200,2019-12-23,2020-04-15,2020-04-27,0.0,,,,,
Arusha,NM201912_(136681C3/161433),16NM_ITC1468-Kahuti_plot75_r4c10,ITC1468,3.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot11,2019-12-23,2020-05-14,,,,,,,
Arusha,NM201912_(136691C3/161480),16NM_ITC1460-IjihuInkundu_plot278_r14c17,ITC1460,3.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-12-19,2020-03-19,,,,,,,
Arusha,NM201912_(136704C3/161472),16NM_MchareLaini_plot257_r13c5,Mchare Laini,3.0,SH 3217,Males_SH3217_r10c1_plot191,2019-12-31,2020-04-15,2020-04-27,0.0,,,,,
Arusha,NM201912_(136715C2/161480),16NM_ITC1455-MchareMlelembo_plot425_r21c5,ITC1455-Mchare Mlelembo,2.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-12-05,2020-03-19,,,,,,,
Arusha,NM201912_(152376C2/161457),16NM_Huti-white_plot798r38c1,Huti-white,2.0,SH 3217,Males_SH3217_r10c1_plot198,2019-12-30,2020-06-02,,,,,,,
Arusha,NM201912_(152499C2/161480),16NM_Huti-white_plot295r15c1,Huti-white,2.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-12-19,2020-05-14,,,,,,,
Arusha,NM201912_(152532C1/161554),16NM_Huti-white_plot1r1c1,Huti-white,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-12-05,2020-04-27,,,,,,,
Arusha,NM201912_(152544C2/161421),16NM_Huti-white_plot800r39c2,Huti-white,2.0,SH 3217,Males_SH3217_r10c1_plot194,2019-12-05,2020-04-20,,,,,,,
Arusha,NM201912_(152566C2/161467),16NM_Huti-white_plot694r34c21,Huti-white,2.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot135,2019-12-17,2020-04-30,,,,,,,
Arusha,NM201912_(152936C2/161554),16NM_Huti-white_plot673r33c1,Huti-white,2.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-12-27,2020-05-14,,,,,,,
Arusha,NM201912_(153005C1/161447),16NM_Huti-white_plot609r29c21,Huti-white,1.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot137,2019-12-19,2020-04-20,,,,,,,
Arusha,NM201912_(153088C2/161554),16NM_Huti-white_plot357r17c21,Huti-white,2.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-12-05,2020-04-30,,,,,,,
Arusha,NM201912_(153091C1/161421),16NM_Huti-white_plot63r3c21,Huti-white,1.0,SH 3217,Males_SH3217_r10c1_plot194,2019-12-17,2020-05-14,,,,,,,
Arusha,NM201912_(153120C2/161555),16NM_Huti-white_plot210r10c1,Huti-white,2.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot136,2019-12-27,2020-05-14,,,,,,,
Arusha,NM201912_(190219C1/161411),NM2018_Huti-white_block_4b_plot66,Huti-white,1.0,SH 3217,Males_SH3217_r10c1_plot200,2019-12-30,2020-06-10,,,,,,,
Arusha,NM201912_(190226C1/161405),NM2018_Huti-white_block_4b_plot56,Huti-white,1.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot127,2019-12-30,,,,,,,,
Arusha,NM201912_(190235C1/161421),NM2018_Huti-white_block_4b_plot182,Huti-white,1.0,SH 3217,Males_SH3217_r10c1_plot194,2019-12-05,2020-04-30,,,,,,,
Arusha,NM201912_(190245C1/161440),NM2018_Huti-white_block_4b_plot167,Huti-white,1.0,SH 3217,Males_SH3217_r10c1_plot197,2019-12-23,2020-06-15,,,,,,,
Arusha,NM201912_(190311C1/161480),NM2018_Huti-white_block_4b_plot238,Huti-white,1.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2019-12-05,2020-04-30,,,,,,,
Arusha,NM201912_(190320C1/161554),NM2018_Huti-white_block_4b_plot226,Huti-white,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-12-27,2020-05-14,,,,,,,
Arusha,NM201912_(190321C1/161421),NM2018_Huti-white_block_4b_plot104,Huti-white,1.0,SH 3217,Males_SH3217_r10c1_plot194,2019-12-05,2020-05-14,,,,,,,
Arusha,NM201912_(190328C1/161555),NM2018_Huti-white_block_4b_plot65,Huti-white,1.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot136,2019-12-17,2020-06-10,,,,,,,
Arusha,NM201912_(190333C1/161458),NM2018_Huti-white_block_4b_plot12,Huti-white,1.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot139,2019-12-30,2020-05-14,,,,,,,
Arusha,NM201912_(190408C1/161508),NM2018_Huti-white_block_4b_plot219,Huti-white,1.0,SH 3217,Males_SH3217_r10c1_plot193,2019-12-17,2020-05-14,,,,,,,
Arusha,NM201912_(190445C1/161413),NM2018_Huti-white_block_4b_plot44,Huti-white,1.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot125,2019-12-27,2020-06-10,,,,,,,
Arusha,NM201912_(190454C1/161555),NM2018_Huti-white_block_4b_plot111,Huti-white,1.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot136,2019-12-23,2020-06-15,,,,,,,
Arusha,NM201912_(190470C1/161554),NM2018_Huti-white_block_4_1164,Huti-white,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-12-06,2020-02-10,,,,,,,
Arusha,NM201912_(190528C1/161413),NM2018_ITC1468-kahuti_block_4_1219,ITC1468-kahuti,1.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot125,2019-12-24,2020-04-15,2020-04-27,0.0,,,,,
Arusha,NM201912_(190540C1/161554),NM2018_ITC1468-kahuti_block_4_1040,ITC1468-kahuti,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-12-17,2020-04-30,,,,,,,
Arusha,NM201912_(190553C1/161458),NM2018_Huti-white_block_4_1013,Huti-white,1.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot139,2019-12-30,,,,,,,,
Arusha,NM201912_(190687C1/161413),NM2018_ITC1468-kahuti_block_4_1065,ITC1468-kahuti,1.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot125,2019-12-24,,,,,,,,
Arusha,NM201912_(190983C1/161554),NM2018_ITC1468-kahuti_block_4_1229,ITC1468-kahuti,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-12-27,,,,,,,,
Arusha,NM202001_(136289C3/161487),16NM_ITC1468-Kahuti_plot71_r4c14,ITC1468,3.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot23,2020-01-31,2020-07-06,,,,,,,
Arusha,NM202001_(136290C3/161554),16NM_ITC1468-Kahuti_plot102_r5c18,ITC1468,3.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2020-01-10,2020-06-10,,,,,,,
Arusha,NM202001_(136320C3/161536),16NM_ITC1460-IjihuInkundu_plot350_r17c14,ITC1460,3.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot123,2020-01-28,2020-07-01,,,,,,,
Arusha,NM202001_(136321C3/161468),16NM_ITC1460-IjihuInkundu_plot291_r14c4,ITC1460,3.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot14,2020-01-08,2020-06-02,,,,,,,
Arusha,NM202001_(136338C2/161554),16NM_ITC1468-Kahuti_plot76_r4c9,ITC1468,2.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2020-01-14,2020-05-14,,,,,,,
Arusha,NM202001_(136347C2/161536),16NM_ITC1460-IjihuInkundu_plot327_r16c10,ITC1460,2.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot123,2020-01-28,2020-04-15,2020-04-27,0.0,,,,,
Arusha,NM202001_(136359C2/161468),16NM_Huti-white_plot135_r7c9,Huti-white,2.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot14,2020-01-22,2020-06-02,,,,,,,
Arusha,NM202001_(136390C3/161468),16NM_ITC1460-IjihuInkundu_plot335_r16c2,ITC1460,3.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot14,2020-01-23,2020-06-17,2020-07-28,6.0,2020-08-12,5.0,5.0,3.0,2020-09-28
Arusha,NM202001_(136401C2/161468),16NM_ITC1460-IjihuInkundu_plot324_r16c13,ITC1460,2.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot14,2020-01-20,,,,,,,,
Arusha,NM202001_(136405C2/161484),16NM_ITC1455-MchareMlelembo_plot433_r21c13,ITC1455-Mchare Mlelembo,2.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot121,2020-01-07,2020-02-21,,,,,,,
Arusha,NM202001_(136425C3/161582),16NM_Huti-white_plot152_r8c17,Huti-white,3.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2020-01-24,2020-06-19,,,,,,,
Arusha,NM202001_(136434C3/161567),16NM_ITC1468-Kahuti_plot87_r5c3,ITC1468,3.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot134,2020-01-06,2020-05-14,,,,,,,
Arusha,NM202001_(136477C3/161554),16NM_ITC1455-MchareMlelembo_plot392_r19c14,ITC1455-Mchare Mlelembo,3.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2020-01-20,2020-05-26,,,,,,,
Arusha,NM202001_(136493C3/161480),16NM_ITC1468-Kahuti_plot46_r3c4,ITC1468,3.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2020-01-14,2020-06-19,,,,,,,
Arusha,NM202001_(136501C3/161562),16NM_Huti-white_plot183_r9c15,Huti-white,3.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot25,2020-01-07,2020-05-14,,,,,,,
Arusha,NM202001_(136553C2/161468),16NM_Huti-white_plot138_r7c12,Huti-white,2.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot14,2020-01-24,,,,,,,,
Arusha,NM202001_(136555C3/161424),16NM_Huti-white_plot137_r7c11,Huti-white,3.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot20,2020-01-07,2020-05-14,,,,,,,
Arusha,NM202001_(136557C2/161541),16NM_ITC1455-MchareMlelembo_plot432_r21c12,ITC1455-Mchare Mlelembo,2.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot12,2020-01-28,2020-04-15,2020-04-27,0.0,,,,,
Arusha,NM202001_(136583C2/161541),16NM_Huti-white_plot112_r6c15,Huti-white,2.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot12,2020-01-31,2020-07-09,,,,,,,
Arusha,NM202001_(136644C3/161582),16NM_ITC1468-Kahuti_plot48_r3c6,ITC1468,3.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2020-01-08,2020-05-26,,,,,,,
Arusha,NM202001_(136665C2/161554),16NM_ITC1460-IjihuInkundu_plot274_r14c21,ITC1460,2.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2020-01-17,2020-07-06,,,,,,,
Arusha,NM202001_(136712C3/161480),16NM_Huti-white_plot111_r6c16,Huti-white,3.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2020-01-10,2020-06-10,,,,,,,
Arusha,NM202001_(152427C2/161554),16NM_Huti-white_plot758r37c2,Huti-white,2.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2020-01-03,2020-06-02,,,,,,,
Arusha,NM202001_(152463C2/161480),16NM_Huti-white_plot778r38c21,Huti-white,2.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2020-01-21,2020-07-01,,,,,,,
Arusha,NM202001_(152491C2/161554),16NM_Huti-white_plot379r19c1,Huti-white,2.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2020-01-23,2020-06-19,,,,,,,
Arusha,NM202001_(152711C2/161536),16NM_Huti-white_plot692r33c20,Huti-white,2.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot123,2020-01-28,,,,,,,,
Arusha,NM202001_(152744C2/161480),16NM_Huti-white_plot589r29c1,Huti-white,2.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2020-01-10,2020-06-19,,,,,,,
Arusha,NM202001_(152802C2/161480),16NM_Huti-white_plot611r30c20,Huti-white,2.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2020-01-08,,,,,,,,
Arusha,NM202001_(152945C2/161567),16NM_Huti-white_plot338r17c2,Huti-white,2.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot134,2020-01-06,2020-02-21,2020-03-03,7.0,2020-04-22,6.0,6.0,12.0,2020-05-08
Arusha,NM202001_(153016C2/161480),16NM_Huti-white_plot231r11c21,Huti-white,2.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2020-01-17,2020-06-10,,,,,,,
Arusha,NM202001_(153030C2/161571),16NM_Huti-white_plot65r4c20,Huti-white,2.0,SH 3217,Males_SH3217_r10c1_plot192,2020-01-08,2020-05-14,,,,,,,
Arusha,NM202001_(153083C2/161480),16NM_Huti-white_plot253r13c1,Huti-white,2.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2020-01-23,2020-06-10,,,,,,,
Arusha,NM202001_(153083C2/161554),16NM_Huti-white_plot253r13c1,Huti-white,2.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2020-01-10,2020-06-10,,,,,,,
Arusha,NM202001_(153119C2/161468),16NM_Huti-white_plot547r27c1,Huti-white,2.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot14,2020-01-22,2020-07-09,,,,,,,
Arusha,NM202001_(153162C2/161468),16NM_Huti-white_plot799r39c1,Huti-white,2.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot14,2020-01-21,2020-04-15,2020-04-27,0.0,,,,,
Arusha,NM202001_(153163C2/161541),16NM_Huti-white_plot105r5c21,Huti-white,2.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot12,2020-01-28,2020-03-03,,,,,,,
Arusha,NM202001_(190225C1/161554),NM2018_Huti-white_block_4b_plot51,Huti-white,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2020-01-31,,,,,,,,
Arusha,NM202001_(190230C1/161536),NM2018_Huti-white_block_4b_plot108,Huti-white,1.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot123,2020-01-28,2020-07-20,,,,,,,
Arusha,NM202001_(190253C1/161555),NM2018_Huti-white_block_4b_plot229,Huti-white,1.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot136,2020-01-07,2020-05-14,,,,,,,
Arusha,NM202001_(190264C1/161508),NM2018_Huti-white_block_4b_plot117,Huti-white,1.0,SH 3217,Males_SH3217_r10c1_plot193,2020-01-28,,,,,,,,
Arusha,NM202001_(190274C1/161571),NM2018_Huti-white_block_4b_plot227,Huti-white,1.0,SH 3217,Males_SH3217_r10c1_plot192,2020-01-07,2020-05-14,,,,,,,
Arusha,NM202001_(190281C1/161536),NM2018_Huti-white_block_4b_plot49,Huti-white,1.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot123,2020-01-31,2020-07-20,,,,,,,
Arusha,NM202001_(190284C1/161411),NM2018_Huti-white_block_4b_plot171,Huti-white,1.0,SH 3217,Males_SH3217_r10c1_plot200,2020-01-02,2020-05-14,,,,,,,
Arusha,NM202001_(190301C1/161554),NM2018_Huti-white_block_4b_plot165,Huti-white,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2020-01-22,2020-07-06,2020-07-28,2.0,2020-08-12,2.0,2.0,1.0,2020-09-28
Arusha,NM202001_(190302C1/161480),NM2018_Huti-white_block_4b_plot155,Huti-white,1.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2020-01-20,2020-06-29,,,,,,,
Arusha,NM202001_(190326C1/161554),NM2018_Huti-white_block_4b_plot11,Huti-white,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2020-01-31,2020-07-06,,,,,,,
Arusha,NM202001_(190338C1/161554),NM2018_Huti-white_block_4b_plot107,Huti-white,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2020-01-31,,,,,,,,
Arusha,NM202001_(190365C1/161480),NM2018_Huti-white_block_4b_plot236,Huti-white,1.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2020-01-09,2020-04-30,,,,,,,
Arusha,NM202001_(190367C1/161554),NM2018_Huti-white_block_4b_plot214,Huti-white,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2020-01-15,2020-07-06,,,,,,,
Arusha,NM202001_(190391C1/161447),NM2018_Huti-white_block_4b_plot161,Huti-white,1.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot137,2020-01-02,2020-06-10,,,,,,,
Arusha,NM202001_(190396C1/161554),NM2018_Huti-white_block_4b_plot62,Huti-white,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2020-01-20,2020-07-06,,,,,,,
Arusha,NM202001_(190426C1/161508),NM2018_Huti-white_block_4b_plot177,Huti-white,1.0,SH 3217,Males_SH3217_r10c1_plot193,2020-01-28,2020-07-20,,,,,,,
Arusha,NM202001_(190433C1/161536),NM2018_Huti-white_block_4b_plot13,Huti-white,1.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot123,2020-01-31,2020-07-06,,,,,,,
Arusha,NM202001_(190447C1/161536),NM2018_Huti-white_block_4b_plot61,Huti-white,1.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot123,2020-01-31,,,,,,,,
Arusha,NM202001_(190478C1/161554),NM2018_ITC1468-kahuti_block_4_1072,ITC1468-kahuti,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2020-01-31,2020-11-26,,,,,,,
Arusha,NM202001_(190572C1/161571),NM2018_Huti-white_block_4_1201,Huti-white,1.0,SH 3217,Males_SH3217_r10c1_plot192,2020-01-09,2020-06-25,,,,,,,
Arusha,NM202001_(190602C1/161508),NM2018_Huti-white_block_4_1021,Huti-white,1.0,SH 3217,Males_SH3217_r10c1_plot193,2020-01-07,,,,,,,,
Arusha,NM202001_(190606C1/161536),NM2018_ITC1468-kahuti_block_4_1054,ITC1468-kahuti,1.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot123,2020-01-31,2020-07-09,,,,,,,
Arusha,NM202001_(190654C1/161555),NM2018_Huti-white_block_4_1020,Huti-white,1.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot136,2020-01-07,,,,,,,,
Arusha,NM202001_(190906C1/161534),NM2018_ITC1468-kahuti_block_4_1092,ITC1468-kahuti,1.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot133,2020-01-07,2020-05-14,,,,,,,
Arusha,NM202002_(136426C3/161446),16NM_Huti-white_plot189_r9c21,Huti-white,3.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot15,2020-02-17,,,,,,,,
Arusha,NM202002_(136445C3/161541),16NM_ITC1468-Kahuti_plot41_r2c2,ITC1468,3.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot12,2020-02-05,2020-06-02,,,,,,,
Arusha,NM202002_(136467C3/161480),16NM_ITC1468-Kahuti_plot100_r5c16,ITC1468,3.0,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2020-02-10,2020-07-27,,,,,,,
Arusha,NM202002_(136533C3/161487),16NM_Huti-white_plot109_r6c18,Huti-white,3.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot23,2020-02-19,2020-07-09,,,,,,,
Arusha,NM202002_(136576C2/161477),16NM_ITC1460-IjihuInkundu_plot333_r16c4,ITC1460,2.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot24,2020-02-21,,,,,,,,
Arusha,NM202002_(136596C3/161487),16NM_MchareLaini_plot212_r11c2,Mchare Laini,3.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot23,2020-02-19,2020-07-09,2020-07-28,2.0,2020-08-12,0.0,0.0,,
