Location,Crossnumber,FemalePlotName,Mother,Cycle,Father,MalePlotName,First_Pollination_Date,Bunch_Harvest_Date,Seed_Extraction_Date,Total_Seeds,Embryo_Rescue_Date,Number_of_Embryo_Rescued,Good_Seeds,Number_of_Embryo_Germinating,Germination_Date
Sendusu,SE201911_(163275C2/132347),Enzirabahima_16_Phase3_R25C10,ITC1354,2,SH3217,17-SH3217_R15C1_plot211,2019-11-12 00:00:00+00:00,2020-02-28 00:00:00+00:00,2020-03-19 00:00:00+00:00,0.0,,,,,
Sendusu,SE201911_(163304C2/132707),Kazirakwe_16_Phase3_R28C2,ITC1355,2,8075-7,17-8075-7_R3C4_plot34,2019-11-18 00:00:00+00:00,2020-02-28 00:00:00+00:00,2020-03-05 00:00:00+00:00,14.0,2020-03-09 00:00:00+00:00,7.0,7.0,1.0,2020-03-19 00:00:00+00:00
Sendusu,SE201911_(163358C2/132316),Entukura_16_Phase3_R6C10,Entukura,2,8075-7,17-8075-7_R2C1_plot16,2019-11-01 00:00:00+00:00,2020-02-11 00:00:00+00:00,2020-02-20 00:00:00+00:00,0.0,,,,,
Sendusu,SE201911_(163396C2/132448),Nakasabira_16_Phase3_R31C3,Nakasabira,2,9128-3,17-9128-3_R5C4_plot64,2019-11-25 00:00:00+00:00,2020-02-28 00:00:00+00:00,2020-03-05 00:00:00+00:00,14.0,2020-03-09 00:00:00+00:00,9.0,9.0,,
Sendusu,SE201911_(163403C2/132503),Nakyetengu_16_Phase3_R7C8,IITA-Nakyetengu,2,8075-7,17-8075-7_R3C6_plot36,2019-11-27 00:00:00+00:00,2020-03-04 00:00:00+00:00,2020-03-19 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(162357C2/132509),29275S-4_14_R2P6,29275S-4,2,10969S-1,17-10969s-1_R22C2_plot317,2019-12-19 00:00:00+00:00,2020-04-07 23:00:00+00:00,2020-04-16 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(162369C2/132554),25974S-17_14_R4P5,25974S-17,2,7197-2,17-7197-2_R10C2_plot137,2019-12-23 00:00:00+00:00,2020-04-29 23:00:00+00:00,2020-05-14 00:00:00+00:00,38.0,2020-05-18 00:00:00+00:00,27.0,27.0,,
Sendusu,SE201912_(162374C2/132684),29275S-1_14_R7P5,29275S-1,2,7197-2,17-7197-2_R11C5_plot155,2019-12-09 00:00:00+00:00,2020-03-27 00:00:00+00:00,2020-04-09 00:00:00+00:00,175.0,2020-05-06 00:00:00+00:00,103.0,103.0,,
Sendusu,SE201912_(162377C2/132566),29364S-2_14_R12P4,29364S-2,2,8075-7,17-8075-7_R1C2_plot2,2019-12-21 00:00:00+00:00,2020-04-01 23:00:00+00:00,2020-04-23 00:00:00+00:00,216.0,2020-05-07 00:00:00+00:00,178.0,178.0,70.0,2020-05-25 00:00:00+00:00
Sendusu,SE201912_(162388C2/132466),29275S-1_14_R7P7,29275S-1,2,8075-7,17-8075-7_R1C1_plot1,2019-12-02 00:00:00+00:00,2020-03-27 00:00:00+00:00,2020-04-09 00:00:00+00:00,213.0,2020-04-29 00:00:00+00:00,115.0,115.0,,
Sendusu,SE201912_(162394C1/132684),29275S-1_14_R9P2,29275S-1,1,7197-2,17-7197-2_R11C5_plot155,2019-12-02 00:00:00+00:00,2020-03-18 00:00:00+00:00,2020-03-26 00:00:00+00:00,32.0,2020-04-22 00:00:00+00:00,26.0,26.0,,
Sendusu,SE201912_(162397C1/132554),29275S-4_14_R2P4,29275S-4,1,7197-2,17-7197-2_R10C2_plot137,2019-12-11 00:00:00+00:00,2020-03-27 00:00:00+00:00,2020-04-02 00:00:00+00:00,274.0,2020-04-22 00:00:00+00:00,204.0,204.0,8.0,2020-05-04 00:00:00+00:00
Sendusu,SE201912_(162421C2/132406),29275S-1_14_R7P3,29275S-1,2,8075-7,17-8075-7_R3C7_plot37,2019-12-11 00:00:00+00:00,2020-03-27 00:00:00+00:00,2020-04-09 00:00:00+00:00,195.0,2020-04-29 00:00:00+00:00,150.0,150.0,1.0,2020-05-25 00:00:00+00:00
Sendusu,SE201912_(162422C2/132651),29275S-4_14_R1P7,29275S-4,2,8075-7,17-8075-7_R2C4_plot19,2019-12-11 00:00:00+00:00,2020-03-27 00:00:00+00:00,2020-04-09 00:00:00+00:00,263.0,2020-04-23 00:00:00+00:00,195.0,195.0,19.0,2020-05-18 00:00:00+00:00
Sendusu,SE201912_(162439C1/132509),29364S-2_14_R11P7,29364S-2,1,10969S-1,17-10969s-1_R22C2_plot317,2019-12-19 00:00:00+00:00,2020-03-11 00:00:00+00:00,2020-04-09 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(162450C2/132509),25974S-17_14_R5P1,25974S-17,2,10969S-1,17-10969s-1_R22C2_plot317,2019-12-11 00:00:00+00:00,2020-04-23 23:00:00+00:00,2020-05-07 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(162451C1/132554),25974S-17_14_R6P2,25974S-17,1,7197-2,17-7197-2_R10C2_plot137,2019-12-19 00:00:00+00:00,2020-05-04 23:00:00+00:00,2020-05-14 00:00:00+00:00,28.0,2020-05-18 00:00:00+00:00,21.0,21.0,,
Sendusu,SE201912_(162473C2/132699),29275S-1_14_R8P5,29275S-1,2,10969S-1,17-10969s-1_R23C2_plot332,2019-12-26 00:00:00+00:00,2020-04-16 23:00:00+00:00,2020-05-07 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(162533C2/132466),Entukura_14_Phase1_R5C11,Entukura,2,8075-7,17-8075-7_R1C1_plot1,2019-12-12 00:00:00+00:00,2020-04-01 23:00:00+00:00,2020-04-16 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(162584C1/132466),Nfuuka_14_Phase1_R14C5,Nfuuka,1,8075-7,17-8075-7_R1C1_plot1,2019-12-23 00:00:00+00:00,2020-03-11 00:00:00+00:00,2020-04-09 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(162623C2/132498),Nakyetengu_14_Phase1_R8C2,IITA-Nakyetengu,2,9128-3,17-9128-3_R4C1_plot46,2019-12-24 00:00:00+00:00,2020-03-20 00:00:00+00:00,2020-04-09 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(162651C2/132505),Entukura_14_Phase1_R6C3,Entukura,2,SH3217,17-SH3217_R13C3_plot183,2019-12-19 00:00:00+00:00,2020-04-07 23:00:00+00:00,2020-04-16 00:00:00+00:00,19.0,2020-04-22 00:00:00+00:00,15.0,15.0,,
Sendusu,SE201912_(162657C2/132566),Entukura_14_Phase1_R6C16,Entukura,2,8075-7,17-8075-7_R1C2_plot2,2019-12-28 00:00:00+00:00,2020-04-09 23:00:00+00:00,2020-04-16 00:00:00+00:00,5.0,2020-04-22 00:00:00+00:00,5.0,5.0,,
Sendusu,SE201912_(162667C2/132640),Tereza_14_Phase1_R17C8,Tereza,2,TMB2X5265-1,17-5265-1_R9C3_plot123,2019-12-28 00:00:00+00:00,,,,,,,,
Sendusu,SE201912_(162686C2/132406),Enzirabahima_14_Phase1_R26C17,ITC1354,2,8075-7,17-8075-7_R3C7_plot37,2019-12-03 00:00:00+00:00,,,,,,,,
Sendusu,SE201912_(162686C2/132651),Enzirabahima_14_Phase1_R26C17,ITC1354,2,8075-7,17-8075-7_R2C4_plot19,2019-12-04 00:00:00+00:00,2020-02-28 00:00:00+00:00,2020-03-12 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(162716C2/132636),Enzirabahima_14_Phase1_R26C8,ITC1354,2,9128-3,17-9128-3_R4C3_plot48,2019-12-02 00:00:00+00:00,2020-03-11 00:00:00+00:00,2020-03-19 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(162726C2/132396),Tereza_14_Phase1_R18C2,Tereza,2,TMB2X5265-1,17-5265-1_R7C6_plot96,2019-12-24 00:00:00+00:00,2020-03-27 00:00:00+00:00,2020-04-09 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(162728C2/132623),Kazirakwe_14_Phase1_R30C16,ITC1355,2,SH3217,17-SH3217_R13C2_plot182,2019-12-24 00:00:00+00:00,2020-03-27 00:00:00+00:00,2020-04-02 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(162729C2/132623),Kazirakwe_14_Phase1_R30C6,ITC1355,2,SH3217,17-SH3217_R13C2_plot182,2019-12-02 00:00:00+00:00,2020-03-06 00:00:00+00:00,2020-03-12 00:00:00+00:00,3.0,2020-03-17 00:00:00+00:00,2.0,2.0,,
Sendusu,SE201912_(162755C2/132554),Enzirabahima_14_Phase1_R25C5,ITC1354,2,7197-2,17-7197-2_R10C2_plot137,2019-12-12 00:00:00+00:00,2020-03-27 00:00:00+00:00,2020-04-09 00:00:00+00:00,12.0,2020-04-22 00:00:00+00:00,11.0,11.0,2.0,2020-05-04 00:00:00+00:00
Sendusu,SE201912_(162757C2/132552),Nakyetengu_14_Phase1_R7C11,IITA-Nakyetengu,2,7197-2,17-7197-2_R10C3_plot138,2019-12-20 00:00:00+00:00,2020-03-18 00:00:00+00:00,2020-04-02 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(162807C2/132684),Kabucuragye_14_Phase1_R20C4,Kabucuragye,2,7197-2,17-7197-2_R11C5_plot155,2019-12-02 00:00:00+00:00,2020-03-06 00:00:00+00:00,2020-03-19 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(162849C2/132651),Nakasabira_14_Phase1_R31C16,Nakasabira,2,8075-7,17-8075-7_R2C4_plot19,2019-12-19 00:00:00+00:00,2020-03-20 00:00:00+00:00,2020-04-02 00:00:00+00:00,29.0,2020-04-22 00:00:00+00:00,19.0,19.0,6.0,2020-05-18 00:00:00+00:00
Sendusu,SE201912_(162858C2/132498),Enzirabahima_14_Phase1_R26C16,ITC1354,2,9128-3,17-9128-3_R4C1_plot46,2019-12-19 00:00:00+00:00,2020-03-18 00:00:00+00:00,2020-04-02 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(162873C2/132554),Enzirabahima_14_Phase1_R26C18,ITC1354,2,7197-2,17-7197-2_R10C2_plot137,2019-12-10 00:00:00+00:00,2020-03-11 00:00:00+00:00,2020-03-19 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(162891C2/132452),Nfuuka_14_Phase1_R15C12,Nfuuka,2,9128-3,17-9128-3_R4C7_plot52,2019-12-17 00:00:00+00:00,2020-03-20 00:00:00+00:00,2020-03-26 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(162900C2/132530),Enzirabahima_14_Phase1_R25C1,ITC1354,2,TMB2X5265-1,17-5265-1_R7C5_plot95,2019-12-19 00:00:00+00:00,2020-03-27 00:00:00+00:00,2020-04-09 00:00:00+00:00,2.0,2020-04-22 00:00:00+00:00,2.0,2.0,,
Sendusu,SE201912_(162907C1/132412),Kazirakwe_14_Phase1_R29C12,ITC1355,1,8075-7,17-8075-7_R2C6_plot21,2019-12-20 00:00:00+00:00,2020-03-27 00:00:00+00:00,2020-04-02 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(162910C2/132623),Entukura_14_Phase1_R4C13,Entukura,2,SH3217,17-SH3217_R13C2_plot182,2019-12-13 00:00:00+00:00,2020-04-01 23:00:00+00:00,2020-04-16 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(162948C1/132466),Enzirabahima_14_Phase2_R26C1,ITC1354,1,8075-7,17-8075-7_R1C1_plot1,2019-12-24 00:00:00+00:00,2020-04-01 23:00:00+00:00,2020-04-16 00:00:00+00:00,5.0,2020-04-22 00:00:00+00:00,5.0,5.0,1.0,2020-05-04 00:00:00+00:00
Sendusu,SE201912_(162968C2/132448),Enzirabahima_14_Phase2_R25C7,ITC1354,2,9128-3,17-9128-3_R5C4_plot64,2019-12-31 00:00:00+00:00,2020-03-20 00:00:00+00:00,2020-03-26 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(162973C1/132445),Kabucuragye_14_Phase2_R20C8,Kabucuragye,1,SH3217,17-SH3217_R15C4_plot214,2019-12-30 00:00:00+00:00,,,,,,,,
Sendusu,SE201912_(162996C2/132448),Entukura_14_Phase2_R5C7,Entukura,2,9128-3,17-9128-3_R5C4_plot64,2019-12-10 00:00:00+00:00,2020-03-20 00:00:00+00:00,2020-04-02 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(163016C2/132651),Entukura_14_Phase2_R6C4,Entukura,2,8075-7,17-8075-7_R2C4_plot19,2019-12-10 00:00:00+00:00,2020-03-27 00:00:00+00:00,2020-04-02 00:00:00+00:00,24.0,2020-04-22 00:00:00+00:00,18.0,18.0,4.0,2020-05-18 00:00:00+00:00
Sendusu,SE201912_(163030C2/132640),Entukura_14_Phase2_R6C3,Entukura,2,TMB2X5265-1,17-5265-1_R9C3_plot123,2019-12-20 00:00:00+00:00,2020-03-27 00:00:00+00:00,2020-04-09 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(163034C1/132552),Enzirabahima_14_Phase2_R25C9,ITC1354,1,7197-2,17-7197-2_R10C3_plot138,2019-12-31 00:00:00+00:00,2020-03-27 00:00:00+00:00,2020-04-16 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(163078C1/132684),Kazirakwe_14_Phase2_R30C7,ITC1355,1,7197-2,17-7197-2_R11C5_plot155,2019-12-19 00:00:00+00:00,2020-03-20 00:00:00+00:00,2020-03-26 00:00:00+00:00,9.0,2020-04-22 00:00:00+00:00,8.0,8.0,2.0,2020-05-25 00:00:00+00:00
Sendusu,SE201912_(163080C2/132554),Tereza_14_Phase2_R16C1,Tereza,2,7197-2,17-7197-2_R10C2_plot137,2019-12-10 00:00:00+00:00,2020-03-11 00:00:00+00:00,2020-03-19 00:00:00+00:00,7.0,2020-03-25 00:00:00+00:00,6.0,6.0,3.0,2020-04-20 00:00:00+00:00
Sendusu,SE201912_(163094C1/132696),Kazirakwe_14_Phase2_R30C10,ITC1355,1,8075-7,17-8075-7_R1C3_plot3,2019-12-23 00:00:00+00:00,2020-03-27 00:00:00+00:00,2020-04-09 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(163100C2/132396),Enzirabahima_14_Phase2_R27C3,ITC1354,2,TMB2X5265-1,17-5265-1_R7C6_plot96,2019-12-24 00:00:00+00:00,2020-04-07 23:00:00+00:00,2020-04-16 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(163118C1/132348),Entukura_14_Phase2_R6C10,Entukura,1,7197-2,17-7197-2_R11C3_plot153,2019-12-28 00:00:00+00:00,2020-03-27 00:00:00+00:00,2020-04-02 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(163124C2/132623),Tereza_14_Phase2_R18C10,Tereza,2,SH3217,17-SH3217_R13C2_plot182,2019-12-10 00:00:00+00:00,2020-03-11 00:00:00+00:00,2020-03-19 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(163131C2/132306),Nakyetengu_14_Phase2_R9C9,IITA-Nakyetengu,2,TMB2X5265-1,17-5265-1_R9C7_plot127,2019-12-23 00:00:00+00:00,2020-03-27 00:00:00+00:00,2020-04-09 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(163197C2/132374),Enzirabahima_16_Phase3_R25C1,ITC1354,2,SH3217,17-SH3217_R13C4_plot184,2019-12-10 00:00:00+00:00,,,,,,,,
Sendusu,SE201912_(163201C2/132530),Nakyetengu_16_Phase3_R7C1,IITA-Nakyetengu,2,TMB2X5265-1,17-5265-1_R7C5_plot95,2019-12-19 00:00:00+00:00,2020-03-27 00:00:00+00:00,2020-04-09 00:00:00+00:00,1.0,2020-04-22 00:00:00+00:00,1.0,1.0,,
Sendusu,SE201912_(163245C2/132466),Enzirabahima_16_Phase3_R26C8,ITC1354,2,8075-7,17-8075-7_R1C1_plot1,2019-12-24 00:00:00+00:00,2020-03-27 00:00:00+00:00,2020-04-09 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(163256C1/132552),Entukura_16_Phase3_R6C4,Entukura,1,7197-2,17-7197-2_R10C3_plot138,2019-12-23 00:00:00+00:00,2020-04-07 23:00:00+00:00,2020-04-16 00:00:00+00:00,3.0,2020-04-22 00:00:00+00:00,2.0,2.0,1.0,2020-05-25 00:00:00+00:00
Sendusu,SE201912_(163281C1/132452),Nakasabira_16_Phase3_R31C6,Nakasabira,1,9128-3,17-9128-3_R4C7_plot52,2019-12-19 00:00:00+00:00,2020-03-11 00:00:00+00:00,2020-03-26 00:00:00+00:00,2.0,2020-04-22 00:00:00+00:00,2.0,2.0,1.0,2020-06-04 00:00:00+00:00
Sendusu,SE201912_(163338C2/132623),Nakyetengu_16_Phase3_R8C1,IITA-Nakyetengu,2,SH3217,17-SH3217_R13C2_plot182,2019-12-23 00:00:00+00:00,2020-03-18 00:00:00+00:00,2020-04-09 00:00:00+00:00,100.0,2020-04-29 00:00:00+00:00,63.0,63.0,23.0,2020-05-25 00:00:00+00:00
Sendusu,SE201912_(163355C1/132396),Tereza_16_Phase3_R18C6,Tereza,1,TMB2X5265-1,17-5265-1_R7C6_plot96,2019-12-23 00:00:00+00:00,2020-03-27 00:00:00+00:00,2020-04-09 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(163359C2/132505),Tereza_16_Phase3_R16C10,Tereza,2,SH3217,17-SH3217_R13C3_plot183,2019-12-23 00:00:00+00:00,2020-03-27 00:00:00+00:00,2020-04-09 00:00:00+00:00,3.0,2020-04-22 00:00:00+00:00,2.0,2.0,,
Sendusu,SE201912_(163375C2/132623),Enzirabahima_16_Phase3_R25C5,ITC1354,2,SH3217,17-SH3217_R13C2_plot182,2019-12-04 00:00:00+00:00,2020-03-18 00:00:00+00:00,2020-03-26 00:00:00+00:00,5.0,2020-04-22 00:00:00+00:00,5.0,5.0,1.0,2020-06-10 00:00:00+00:00
Sendusu,SE201912_(163382C2/132684),Kazirakwe_16_Phase3_R30C5,ITC1355,2,7197-2,17-7197-2_R11C5_plot155,2019-12-16 00:00:00+00:00,2020-03-20 00:00:00+00:00,2020-03-26 00:00:00+00:00,3.0,2020-04-22 00:00:00+00:00,3.0,3.0,,
Sendusu,SE201912_(163387C2/132348),Nakyetengu_16_Phase3_R8C6,IITA-Nakyetengu,2,7197-2,17-7197-2_R11C3_plot153,2019-12-28 00:00:00+00:00,2020-04-16 23:00:00+00:00,2020-04-23 00:00:00+00:00,0.0,,,,,
Sendusu,SE201912_(163409C2/132623),Kazirakwe_16_Phase3_R29C6,ITC1355,2,SH3217,17-SH3217_R13C2_plot182,2019-12-20 00:00:00+00:00,2020-03-27 00:00:00+00:00,2020-04-02 00:00:00+00:00,5.0,2020-04-22 00:00:00+00:00,5.0,5.0,,
Sendusu,SE202001_(162383C1/132348),29364S-2_14_R11P1,29364S-2,1,7197-2,17-7197-2_R11C3_plot153,2020-01-07 00:00:00+00:00,2020-04-29 23:00:00+00:00,2020-05-14 00:00:00+00:00,67.0,2020-05-18 00:00:00+00:00,50.0,50.0,,
Sendusu,SE202001_(162392C1/132699),29275S-4_14_R2P7,29275S-4,1,10969S-1,17-10969s-1_R23C2_plot332,2020-01-02 00:00:00+00:00,2020-04-09 23:00:00+00:00,2020-04-23 00:00:00+00:00,0.0,,,,,
Sendusu,SE202001_(162405C2/132466),29364S-2_14_R11P4,29364S-2,2,8075-7,17-8075-7_R1C1_plot1,2020-01-08 00:00:00+00:00,2020-04-29 23:00:00+00:00,2020-05-07 00:00:00+00:00,569.0,2020-05-13 00:00:00+00:00,431.0,431.0,104.0,2020-05-25 00:00:00+00:00
Sendusu,SE202001_(162419C2/132699),25974S-17_14_R4P3,25974S-17,2,10969S-1,17-10969s-1_R23C2_plot332,2020-01-24 00:00:00+00:00,2020-06-17 23:00:00+00:00,2020-07-02 00:00:00+00:00,103.0,2020-07-07 00:00:00+00:00,78.0,78.0,21.0,2020-07-20 00:00:00+00:00
Sendusu,SE202001_(162420C1/132552),29275S-4_14_R3P1,29275S-4,1,7197-2,17-7197-2_R10C3_plot138,2020-01-15 00:00:00+00:00,2020-05-04 23:00:00+00:00,2020-05-14 00:00:00+00:00,26.0,2020-05-18 00:00:00+00:00,12.0,12.0,,
Sendusu,SE202001_(162429C2/132509),29275S-1_14_R7P1,29275S-1,2,10969S-1,17-10969s-1_R22C2_plot317,2020-01-16 00:00:00+00:00,2020-04-29 23:00:00+00:00,2020-05-14 00:00:00+00:00,3.0,2020-05-18 00:00:00+00:00,3.0,3.0,,
Sendusu,SE202001_(162435C2/132509),29364S-2_14_R12P3,29364S-2,2,10969S-1,17-10969s-1_R22C2_plot317,2020-01-06 00:00:00+00:00,2020-04-09 23:00:00+00:00,2020-05-07 00:00:00+00:00,3.0,2020-05-11 00:00:00+00:00,2.0,2.0,,
Sendusu,SE202001_(162456C1/132509),25974S-17_14_R6P4,25974S-17,1,10969S-1,17-10969s-1_R22C2_plot317,2020-01-03 00:00:00+00:00,2020-05-21 23:00:00+00:00,2020-05-28 00:00:00+00:00,0.0,,,,,
Sendusu,SE202001_(162459C2/132466),29275S-4_14_R1P1,29275S-4,2,8075-7,17-8075-7_R1C1_plot1,2020-01-07 00:00:00+00:00,2020-04-20 23:00:00+00:00,2020-05-07 00:00:00+00:00,123.0,2020-05-12 00:00:00+00:00,93.0,93.0,11.0,2020-05-25 00:00:00+00:00
Sendusu,SE202001_(162508C1/132640),Kazirakwe_14_Phase1_R28C7,ITC1355,1,TMB2X5265-1,17-5265-1_R9C3_plot123,2020-01-03 00:00:00+00:00,2020-04-01 23:00:00+00:00,2020-04-09 00:00:00+00:00,1.0,2020-04-22 00:00:00+00:00,1.0,1.0,,
Sendusu,SE202001_(162516C2/132448),Nakasabira_14_Phase1_R33C10,Nakasabira,2,9128-3,17-9128-3_R5C4_plot64,2020-01-30 00:00:00+00:00,2020-04-29 23:00:00+00:00,2020-05-07 00:00:00+00:00,5.0,2020-05-11 00:00:00+00:00,4.0,4.0,,
Sendusu,SE202001_(162551C2/132709),Kazirakwe_14_Phase1_R28C16,ITC1355,2,SH3217,17-SH3217_R14C1_plot196,2020-01-30 00:00:00+00:00,2020-04-29 23:00:00+00:00,2020-05-07 00:00:00+00:00,3.0,2020-05-11 00:00:00+00:00,2.0,2.0,,
Sendusu,SE202001_(162655C2/132306),Entukura_14_Phase1_R4C12,Entukura,2,TMB2X5265-1,17-5265-1_R9C7_plot127,2020-01-27 00:00:00+00:00,2020-04-20 23:00:00+00:00,2020-05-07 00:00:00+00:00,4.0,2020-05-11 00:00:00+00:00,4.0,4.0,,
Sendusu,SE202001_(162660C2/132554),Kabucuragye_14_Phase1_R19C13,Kabucuragye,2,7197-2,17-7197-2_R10C2_plot137,2020-01-14 00:00:00+00:00,2020-04-29 23:00:00+00:00,2020-05-07 00:00:00+00:00,12.0,2020-05-11 00:00:00+00:00,10.0,10.0,6.0,2020-05-25 00:00:00+00:00
Sendusu,SE202001_(162666C2/132505),Enzirabahima_14_Phase1_R27C3,ITC1354,2,SH3217,17-SH3217_R13C3_plot183,2020-01-07 00:00:00+00:00,2020-04-16 23:00:00+00:00,2020-04-23 00:00:00+00:00,34.0,2020-04-29 00:00:00+00:00,18.0,18.0,1.0,2020-05-25 00:00:00+00:00
Sendusu,SE202001_(162684C2/132636),Nakyetengu_14_Phase1_R8C11,IITA-Nakyetengu,2,9128-3,17-9128-3_R4C3_plot48,2020-01-10 00:00:00+00:00,2020-04-23 23:00:00+00:00,2020-05-07 00:00:00+00:00,2.0,2020-05-11 00:00:00+00:00,2.0,2.0,1.0,2020-06-04 00:00:00+00:00
Sendusu,SE202001_(162693C2/132623),Kazirakwe_14_Phase1_R28C4,ITC1355,2,SH3217,17-SH3217_R13C2_plot182,2020-01-03 00:00:00+00:00,2020-04-01 23:00:00+00:00,2020-04-09 00:00:00+00:00,6.0,2020-04-22 00:00:00+00:00,6.0,6.0,,
Sendusu,SE202001_(162708C2/132316),Entukura_14_Phase1_R4C6,Entukura,2,8075-7,17-8075-7_R2C1_plot16,2020-01-22 00:00:00+00:00,2020-04-29 23:00:00+00:00,2020-05-14 00:00:00+00:00,0.0,,,,,
Sendusu,SE202001_(162724C2/132709),Nakasabira_14_Phase1_R31C8,Nakasabira,2,SH3217,17-SH3217_R14C1_plot196,2020-01-22 00:00:00+00:00,2020-04-23 23:00:00+00:00,2020-05-14 00:00:00+00:00,0.0,,,,,
Sendusu,SE202001_(162801C1/132552),Nakyetengu_14_Phase1_R8C7,IITA-Nakyetengu,1,7197-2,17-7197-2_R10C3_plot138,2020-01-06 00:00:00+00:00,2020-04-20 23:00:00+00:00,2020-05-07 00:00:00+00:00,19.0,2020-05-11 00:00:00+00:00,14.0,14.0,3.0,2020-05-25 00:00:00+00:00
Sendusu,SE202001_(162821C2/132640),Entukura_14_Phase1_R5C15,Entukura,2,TMB2X5265-1,17-5265-1_R9C3_plot123,2020-01-09 00:00:00+00:00,2020-04-16 23:00:00+00:00,2020-04-23 00:00:00+00:00,0.0,,,,,
Sendusu,SE202001_(162828C2/132709),Kazirakwe_14_Phase1_R28C12,ITC1355,2,SH3217,17-SH3217_R14C1_plot196,2020-01-14 00:00:00+00:00,2020-04-29 23:00:00+00:00,2020-05-07 00:00:00+00:00,0.0,,,,,
Sendusu,SE202001_(162836C2/132537),Kazirakwe_14_Phase1_R29C17,ITC1355,2,7197-2,17-7197-2_R11C1_plot151,2020-01-27 00:00:00+00:00,2020-04-29 23:00:00+00:00,2020-05-07 00:00:00+00:00,0.0,,,,,
Sendusu,SE202001_(162847C2/132466),Tereza_14_Phase1_R18C9,Tereza,2,8075-7,17-8075-7_R1C1_plot1,2020-01-07 00:00:00+00:00,2020-04-07 23:00:00+00:00,2020-04-16 00:00:00+00:00,3.0,2020-04-22 00:00:00+00:00,3.0,3.0,,
Sendusu,SE202001_(162861C2/132467),Nakasabira_14_Phase1_R32C10,Nakasabira,2,7197-2,17-7197-2_R10C1_plot136,2020-01-30 00:00:00+00:00,2020-04-29 23:00:00+00:00,2020-05-14 00:00:00+00:00,0.0,,,,,
Sendusu,SE202001_(162880C1/132636),Entukura_14_Phase1_R5C12,Entukura,1,9128-3,17-9128-3_R4C3_plot48,2020-01-07 00:00:00+00:00,2020-04-09 23:00:00+00:00,2020-04-16 00:00:00+00:00,4.0,2020-04-22 00:00:00+00:00,4.0,4.0,,
Sendusu,SE202001_(162889C2/132640),Entukura_14_Phase1_R6C4,Entukura,2,TMB2X5265-1,17-5265-1_R9C3_plot123,2020-01-20 00:00:00+00:00,2020-05-04 23:00:00+00:00,2020-05-14 00:00:00+00:00,0.0,,,,,
Sendusu,SE202001_(162963C2/132316),Entukura_14_Phase2_R5C1,Entukura,2,8075-7,17-8075-7_R2C1_plot16,2020-01-14 00:00:00+00:00,2020-04-20 23:00:00+00:00,2020-05-07 00:00:00+00:00,0.0,,,,,
Sendusu,SE202001_(162974C2/132466),Kazirakwe_14_Phase2_R29C9,ITC1355,2,8075-7,17-8075-7_R1C1_plot1,2020-01-30 00:00:00+00:00,2020-04-29 23:00:00+00:00,2020-05-14 00:00:00+00:00,0.0,,,,,
Sendusu,SE202001_(162980C1/132640),Entukura_14_Phase2_R5C5,Entukura,1,TMB2X5265-1,17-5265-1_R9C3_plot123,2020-01-22 00:00:00+00:00,2020-04-29 23:00:00+00:00,2020-05-14 00:00:00+00:00,2.0,2020-05-18 00:00:00+00:00,2.0,2.0,,
Sendusu,SE202001_(163030C2/132498),Entukura_14_Phase2_R6C3,Entukura,2,9128-3,17-9128-3_R4C1_plot46,2020-01-22 00:00:00+00:00,2020-04-29 23:00:00+00:00,2020-05-07 00:00:00+00:00,1.0,2020-05-11 00:00:00+00:00,1.0,1.0,,
