FlowerID,Genotype,Plant_Sex,Flowering_Date,Location
Nfuuka_19_Phase4_R14C4,Nfuuka,female,2020-12-02,Sendusu
Nakyetengu_19_Phase4_R9C9,IITA-Nakyetengu,female,2020-12-04,Sendusu
Nakasabira_19_Phase4_R37C6,Nakasabira,female,2020-12-04,Sendusu
Tereza_16_Phase3_R17C6,Tereza,female,2020-12-04,Sendusu
Entukura_19_Phase4_R2C3,Entukura,female,2020-12-07,Sendusu
Entukura_19_Phase4_R4C11,Entukura,female,2020-12-07,Sendusu
Entukura_19_Phase4_R1C2,Entukura,female,2020-12-07,Sendusu
Kabucuragye_19_Phase4_R16C8,Kabucuragye,female,2020-12-07,Sendusu
Enzirabahima_19_Phase4_R29C10,ITC1354-Enzirabahima,female,2020-12-07,Sendusu
Enzirabahima_19_Phase4_R27C10,ITC1354-Enzirabahima,female,2020-12-07,Sendusu
Tereza_19_Phase4_R62C3,Tereza,female,2020-12-07,Sendusu
Tereza_19_Phase4_R59C9,Tereza,female,2020-12-07,Sendusu
29364S-2_14_R10P9,29364S-2,female,2020-12-07,Sendusu
29364S-2_14_R11P8,29364S-2,female,2020-12-07,Sendusu
Entukura_14_Phase1_R4C12,Entukura,female,2020-12-07,Sendusu
Nfuuka_14_Phase1_R15C12,Nfuuka,female,2020-12-07,Sendusu
Tereza_14_Phase1_R16C9,Tereza,female,2020-12-07,Sendusu
Nakasabira_14_Phase1_R33C11,Nakasabira,female,2020-12-07,Sendusu
Enzirabahima_19_Phase4_R27C10,ITC1354-Enzirabahima,female,2020-12-08,Sendusu
29275S-4_14_R2P2,29275S-4,female,2020-12-08,Sendusu
Enzirabahima_14_Phase2_R25C8,ITC1354,female,2020-12-08,Sendusu
Tereza_14_Phase2_R18C9,Tereza,female,2020-12-08,Sendusu
Entukura_19_Phase4_R1C4,Entukura,female,2020-12-10,Sendusu
Entukura_19_Phase4_R5C4,Entukura,female,2020-12-10,Sendusu
Nfuuka_19_Phase4_R13C10,Nfuuka,female,2020-12-10,Sendusu
Kabucuragye_19_Phase4_R18C5,Kabucuragye,female,2020-12-10,Sendusu
Enzirabahima_19_Phase4_R29C5,ITC1354-Enzirabahima,female,2020-12-10,Sendusu
Tereza_19_Phase4_R62C7,Tereza,female,2020-12-10,Sendusu
29275S-4_14_R2P1,29275S-4,female,2020-12-10,Sendusu
29364S-2_14_R10P3,29364S-2,female,2020-12-10,Sendusu
Enzirabahima_14_Phase1_R26C17,ITC1354,female,2020-12-10,Sendusu
Nakyetengu_14_Phase1_R9C14,IITA-Nakyetengu,female,2020-12-10,Sendusu
Tereza_19_Phase4_R62C7,Tereza,female,2020-12-11,Sendusu
29364S-2_14_R10P3,29364S-2,female,2020-12-11,Sendusu
Tereza_19_Phase4_R56C7,Tereza,female,2020-12-12,Sendusu
Nakawele_19_Phase4_R43C2,Nakawere,female,2020-12-14,Sendusu
25974S-17_14_R4P5,25974S-17,female,2020-12-14,Sendusu
Enzirabahima_14_Phase2_R26C1,ITC1354,female,2020-12-15,Sendusu
Nakyetengu_14_Phase1_R7C3,IITA-Nakyetengu,female,2020-12-15,Sendusu
Nakyetengu_14_Phase1_R7C11,IITA-Nakyetengu,female,2020-12-15,Sendusu
Entukura_19_Phase4_R2C9,Entukura,female,2020-12-16,Sendusu
Nakyetengu_14_Phase1_R7C11,IITA-Nakyetengu,female,2020-12-16,Sendusu
Tereza_14_Phase1_R18C18,Tereza,female,2020-12-16,Sendusu
Nakasabira_14_Phase1_R33C4,Nakasabira,female,2020-12-16,Sendusu
Enzirabahima_14_Phase1_R27C1,ITC1354,female,2020-12-16,Sendusu
Enzirabahima_19_Phase4_R30C11,ITC1354-Enzirabahima,female,2020-12-17,Sendusu
Nakasabira_19_Phase4_R37C2,Nakasabira,female,2020-12-17,Sendusu
Enzirabahima_16_Phase3_R26C9,ITC1354,female,2020-12-17,Sendusu
Enzirabahima_14_Phase2_R25C5,ITC1354,female,2020-12-17,Sendusu
Entukura_19_Phase4_R3C10,Entukura,female,2020-12-18,Sendusu
Tereza_19_Phase4_R60C5,Tereza,female,2020-12-18,Sendusu
Tereza_19_Phase4_R62C3,Tereza,female,2020-12-18,Sendusu
Kazirakwe_14_Phase2_R29C4,ITC1355,female,2020-12-18,Sendusu
Kazirakwe_14_Phase2_R29C2,ITC1355,female,2020-12-18,Sendusu
Enzirabahima_14_Phase1_R26C9,ITC1354,female,2020-12-19,Sendusu
Enzirabahima_14_Phase1_R27C8,ITC1354,female,2020-12-19,Sendusu
Entukura_19_Phase4_R4C3,Entukura,female,2020-12-22,Sendusu
Nakyetengu_19_Phase4_R8C9,IITA-Nakyetengu,female,2020-12-22,Sendusu
Nfuuka_19_Phase4_R13C5,Nfuuka,female,2020-12-22,Sendusu
Kabucuragye_19_Phase4_R20C6,Kabucuragye,female,2020-12-22,Sendusu
Tereza_19_Phase4_R62C10,Tereza,female,2020-12-22,Sendusu
29275S-1_14_R8P2,29275S-1,female,2020-12-22,Sendusu
Enzirabahima_16_Phase3_R25C9,ITC1354,female,2020-12-22,Sendusu
Enzirabahima_14_Phase2_R26C7,ITC1354,female,2020-12-22,Sendusu
Kazirakwe_14_Phase1_R29C11,ITC1355,female,2020-12-22,Sendusu
Entukura_14_Phase1_R5C1,Entukura,female,2020-12-22,Sendusu
Kabucuragye_19_Phase4_R20C3,Kabucuragye,female,2021-01-09,Sendusu
Kazirakwe_19_Phase4_R24C3,ITC1355-Kazirakwe,female,2021-01-09,Sendusu
Nakawele_19_Phase4_R43C4,Nakawere,female,2021-01-09,Sendusu
Nakasabira_16_Phase3_R33C10,Nakasabira,female,2021-01-09,Sendusu
Nakasabira_14_Phase1_R31C1,Nakasabira,female,2021-01-09,Sendusu
Nfuuka_14_Phase1_R15C7,Nfuuka,female,2021-01-09,Sendusu
Nfuuka_14_Phase1_R13C2,Nfuuka,female,2021-01-09,Sendusu
Nfuuka_19_Phase4_R13C4,Nfuuka,female,2021-01-11,Sendusu
Kabucuragye_19_Phase4_R16C2,Kabucuragye,female,2021-01-11,Sendusu
Kabucuragye_19_Phase4_R16C11,Kabucuragye,female,2021-01-11,Sendusu
Nfuuka_19_Phase4_R13C8,Nfuuka,female,2021-01-11,Sendusu
Enzirabahima_19_Phase4_R27C1,ITC1354-Enzirabahima,female,2021-01-11,Sendusu
Tereza_19_Phase4_R58C11,Tereza,female,2021-01-11,Sendusu
Tereza_19_Phase4_R61C1,Tereza,female,2021-01-11,Sendusu
Enzirabahima_14_Phase2_R25C1,ITC1354,female,2021-01-11,Sendusu
Enzirabahima_14_Phase2_R26C4,ITC1354,female,2021-01-11,Sendusu
Enzirabahima_14_Phase2_R27C4,ITC1354,female,2021-01-11,Sendusu
Enzirabahima_14_Phase1_R25C11,ITC1354,female,2021-01-11,Sendusu
Entukura_14_Phase1_R5C2,Entukura,female,2021-01-11,Sendusu
Entukura_14_Phase1_R4C12,Entukura,female,2021-01-11,Sendusu
Entukura_19_Phase4_R3C2,Entukura,female,2021-01-12,Sendusu
Nakasabira_19_Phase4_R34C9,Nakasabira,female,2021-01-12,Sendusu
Tereza_19_Phase4_R57C11,Tereza,female,2021-01-12,Sendusu
Entukura_19_Phase4_R5C3,Entukura,female,2021-01-13,Sendusu
Nfuuka_19_Phase4_R15C5,Nfuuka,female,2021-01-13,Sendusu
Enzirabahima_19_Phase4_R28C11,ITC1354-Enzirabahima,female,2021-01-13,Sendusu
Nakasabira_19_Phase4_R34C11,Nakasabira,female,2021-01-13,Sendusu
Tereza_19_Phase4_R57C11,Tereza,female,2021-01-13,Sendusu
Enzirabahima_14_Phase2_R25C1,ITC1354,female,2021-01-13,Sendusu
Nakasabira_14_Phase2_R31C1,Nakasabira,female,2021-01-13,Sendusu
Nakasabira_14_Phase1_R32C5,Nakasabira,female,2021-01-13,Sendusu
Nfuuka_19_Phase4_R14C8,Nfuuka,female,2021-01-19,Sendusu
Nakawele_19_Phase4_R46C4,Nakawere,female,2021-01-19,Sendusu
Nakawele_19_Phase4_R43C1,Nakawere,female,2021-01-19,Sendusu
Tereza_19_Phase4_R59C3,Tereza,female,2021-01-19,Sendusu
29275S-1_14_R9P3,29275S-1,female,2021-01-19,Sendusu
Nakasabira_14_Phase2_R33C7,Nakasabira,female,2021-01-19,Sendusu
Nfuuka_19_Phase4_R12C10,Nfuuka,female,2021-01-20,Sendusu
Kazirakwe_19_Phase4_R24C11,ITC1355-Kazirakwe,female,2021-01-20,Sendusu
Nakawele_19_Phase4_R45C7,Nakawere,female,2021-01-20,Sendusu
Nfuuka_14_Phase1_R14C5,Nfuuka,female,2021-01-20,Sendusu
Nakyetengu_14_Phase1_R7C6,IITA-Nakyetengu,female,2021-01-20,Sendusu
Entukura_19_Phase4_R4C10,Entukura,female,2021-01-21,Sendusu
Tereza_19_Phase4_R61C5,Tereza,female,2021-01-21,Sendusu
Entukura_14_Phase2_R5C3,Entukura,female,2021-01-21,Sendusu
Nfuuka_14_Phase1_R14C5,Nfuuka,female,2021-01-21,Sendusu
Nfuuka_14_Phase1_R14C2,Nfuuka,female,2021-01-21,Sendusu
Kabucuragye_14_Phase1_R19C17,Kabucuragye,female,2021-01-21,Sendusu
Tereza_14_Phase1_R18C10,Tereza,female,2021-01-21,Sendusu
Tereza_19_Phase4_R60C8,Tereza,female,2021-01-22,Sendusu
Tereza_14_Phase2_R17C7,Tereza,female,2021-01-22,Sendusu
Tereza_14_Phase2_R17C2,Tereza,female,2021-01-22,Sendusu
Nakyetengu_14_Phase1_R9C4,IITA-Nakyetengu,female,2021-01-22,Sendusu
Nakyetengu_19_Phase4_R6C5,IITA-Nakyetengu,female,2021-01-23,Sendusu
Kazirakwe_19_Phase4_R23C4,ITC1355-Kazirakwe,female,2021-01-23,Sendusu
Tereza_19_Phase4_R56C6,Tereza,female,2021-01-23,Sendusu
Tereza_19_Phase4_R62C10,Tereza,female,2021-01-23,Sendusu
25974S-17_14_R5P8,25974S-17,female,2021-01-23,Sendusu
Nakasabira_16_Phase3_R33C5,Nakasabira,female,2021-01-25,Sendusu
Entukura_14_Phase2_R5C1,Entukura,female,2021-01-25,Sendusu
Entukura_14_Phase1_R4C14,Entukura,female,2021-01-25,Sendusu
Entukura_14_Phase1_R5C6,Entukura,female,2021-01-25,Sendusu
Enzirabahima_14_Phase2_R25C3,ITC1354,female,2021-01-25,Sendusu
Enzirabahima_14_Phase2_R26C4,ITC1354,female,2021-01-25,Sendusu
Enzirabahima_14_Phase1_R26C2,ITC1354,female,2021-01-25,Sendusu
Nakasabira_14_Phase2_R33C9,Nakasabira,female,2021-01-26,Sendusu
Nakasabira_16_Phase3_R33C5,Nakasabira,female,2021-01-26,Sendusu
Nakyetengu_16_Phase3_R7C1,IITA-Nakyetengu,female,2021-01-26,Sendusu
Nakasabira_14_Phase1_R33C10,Nakasabira,female,2021-01-26,Sendusu
Nfuuka_19_Phase4_R12C7,Nfuuka,female,2021-01-27,Sendusu
Kabucuragye_19_Phase4_R18C7,Kabucuragye,female,2021-01-27,Sendusu
Enzirabahima_19_Phase4_R30C7,ITC1354-Enzirabahima,female,2021-01-27,Sendusu
Tereza_19_Phase4_R56C11,Tereza,female,2021-01-27,Sendusu
Tereza_19_Phase4_R58C5,Tereza,female,2021-01-27,Sendusu
Nfuuka_14_Phase1_R14C6,Nfuuka,female,2021-01-27,Sendusu
Nakasabira_14_Phase1_R32C6,Nakasabira,female,2021-01-27,Sendusu
Kazirakwe_19_Phase4_R23C5,ITC1355-Kazirakwe,female,2021-01-28,Sendusu
Nakawele_19_Phase4_R46C3,Nakawere,female,2021-01-28,Sendusu
Kabucuragye_14_Phase2_R19C3,Kabucuragye,female,2021-01-28,Sendusu
Entukura_14_Phase1_R4C4,Entukura,female,2021-01-28,Sendusu
Nakasabira_14_Phase1_R32C6,Nakasabira,female,2021-01-28,Sendusu
Tereza_14_Phase1_R18C1,Tereza,female,2021-01-28,Sendusu
Nfuuka_19_Phase4_R15C10,Nfuuka,female,2021-01-29,Sendusu
Kazirakwe_14_Phase2_R29C7,ITC1355,female,2021-01-29,Sendusu
Nakyetengu_14_Phase2_R7C4,IITA-Nakyetengu,female,2021-01-29,Sendusu
Enzirabahima_14_Phase1_R25C15,ITC1354,female,2021-01-29,Sendusu
Kazirakwe_19_Phase4_R25C2,ITC1355-Kazirakwe,female,2021-01-30,Sendusu
Kazirakwe_14_Phase2_R28C7,ITC1355,female,2021-01-30,Sendusu
Nakyetengu_14_Phase2_R7C4,IITA-Nakyetengu,female,2021-01-30,Sendusu
Entukura_14_Phase1_R6C16,Entukura,female,2021-01-30,Sendusu
Nakasabira_14_Phase1_R33C13,Nakasabira,female,2021-01-30,Sendusu
Kazirakwe_14_Phase1_R28C5,ITC1355,female,2021-01-30,Sendusu
